stage,difficulty,loop,noteId,noteType,phraseRole,enemyCue,noteTimeMs,durationMs,noteEndMs,trackTimeMs,nearestBeatMs,nearestSubdivisionMs,signedBeatOffsetMs,signedSubdivisionOffsetMs,signedChartGridOffsetMs,barIndex,beatInBar,chartSubdivisionSupportRatio,beatSupportRatio,timingWarning,droppedFromSpacing
warehouse,hard,2,hard-l2-0237,tap,answer,false,135622,0,135622,135622,135334,135657,288,-35,0,47,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0238,tap,kobushi,false,135798,0,135798,135798,136039,135834,-241,-36,0,48,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0239,mash,kobushi,false,136151,1059,137210,136151,136039,136187,112,-36,0,48,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0240,hold,tame,false,137916,529,138445,137916,138157,137952,-241,-36,0,48,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0241,tap,answer,false,138798,0,138798,138798,138863,138834,-65,-36,0,48,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0242,tap,kobushi,false,139151,0,139151,139151,138863,139187,288,-36,0,48,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0243,hold,tame,false,139680,529,140209,139680,139569,139716,111,-36,0,49,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0244,tap,answer,false,140563,0,140563,140563,140275,140599,288,-36,0,49,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0245,tap,answer,false,140739,0,140739,140739,140981,140775,-242,-36,0,49,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0246,tap,call,true,141445,0,141445,141445,141686,141481,-241,-36,0,50,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0247,tap,answer,false,142151,0,142151,142151,142392,142187,-241,-36,0,50,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0248,hold,tame,false,142504,529,143033,142504,142392,142540,112,-36,0,50,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0249,tap,answer,false,143386,0,143386,143386,143098,143422,288,-36,0,50,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0250,tap,kobushi,false,143563,0,143563,143563,143804,143599,-241,-36,0,50,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0251,mash,kobushi,false,144092,1059,145151,144092,143804,144128,288,-36,0,50,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0252,hold,tame,false,145680,529,146209,145680,145922,145716,-242,-36,0,51,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0253,tap,answer,false,146563,0,146563,146563,146628,146599,-65,-36,0,51,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0254,tap,kobushi,false,146739,0,146739,146739,146628,146775,111,-36,0,51,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0255,tap,kobushi,false,147092,0,147092,147092,147334,147128,-242,-36,0,52,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-0256,hold,tame,false,147445,529,147974,147445,147334,147481,111,-36,0,52,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,no
warehouse,hard,2,hard-l2-drop-0001,tap,answer,false,2563,0,2563,2563,2628,2599,-65,-36,0,0,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0002,tap,answer,false,4151,0,4151,4151,4039,4187,112,-36,0,1,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0003,tap,answer,false,4504,0,4504,4504,4745,4540,-241,-36,0,1,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0004,tap,answer,false,5563,0,5563,5563,5451,5599,112,-36,0,1,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0005,mash,kobushi,false,8386,1059,9445,8386,8275,8422,111,-36,0,2,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0006,tap,answer,false,10327,0,10327,10327,10392,10363,-65,-36,0,3,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0007,tap,answer,false,11916,0,11916,11916,11804,11952,112,-36,0,4,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0008,tap,answer,false,12269,0,12269,12269,12510,12304,-241,-35,0,4,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0009,tap,answer,false,13327,0,13327,13327,13216,13363,111,-36,0,4,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0010,mash,kobushi,false,16327,1059,17386,16327,16039,16363,288,-36,0,5,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0011,tap,answer,false,19680,0,19680,19680,19569,19716,111,-36,0,6,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0012,tap,answer,false,21092,0,21092,21092,20981,21128,111,-36,0,7,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0013,mash,kobushi,false,24092,1059,25151,24092,23804,24128,288,-36,0,8,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0014,tap,answer,false,27445,0,27445,27445,27334,27481,111,-36,0,9,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0015,tap,kobushi,false,27622,0,27622,27622,27334,27657,288,-35,0,9,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0016,tap,answer,false,28857,0,28857,28857,28745,28893,112,-36,0,10,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0017,mash,kobushi,false,31857,1059,32916,31857,31569,31893,288,-36,0,11,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0018,tap,answer,false,35210,0,35210,35210,35098,35246,112,-36,0,12,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0019,mash,kobushi,false,39622,1059,40681,39622,39334,39657,288,-35,0,13,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0020,tap,answer,false,42975,0,42975,42975,42863,43010,112,-35,0,15,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0021,tap,answer,false,43504,0,43504,43504,43569,43540,-65,-36,0,15,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0022,tap,answer,false,44563,0,44563,44563,44275,44599,288,-36,0,15,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0023,mash,kobushi,false,47386,1059,48445,47386,47098,47422,288,-36,0,16,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0024,tap,answer,false,50916,0,50916,50916,50628,50952,288,-36,0,17,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0025,tap,answer,false,51269,0,51269,51269,51334,51304,-65,-35,0,18,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0026,mash,kobushi,false,55151,1059,56210,55151,54863,55187,288,-36,0,19,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0027,tap,answer,false,58680,0,58680,58680,58392,58716,288,-36,0,20,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0028,tap,answer,false,59033,0,59033,59033,59098,59069,-65,-36,0,20,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0029,tap,kobushi,false,59210,0,59210,59210,59098,59246,112,-36,0,20,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0030,tap,answer,false,60092,0,60092,60092,59804,60128,288,-36,0,21,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0031,mash,kobushi,false,63092,1059,64151,63092,63334,63128,-242,-36,0,22,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0032,tap,answer,false,66445,0,66445,66445,66157,66481,288,-36,0,23,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0033,tap,kobushi,false,66622,0,66622,66622,66863,66657,-241,-35,0,23,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0034,tap,answer,false,67857,0,67857,67857,67569,67893,288,-36,0,23,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0035,mash,kobushi,false,70857,1059,71916,70857,71098,70893,-241,-36,0,25,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0036,tap,answer,false,74210,0,74210,74210,73922,74246,288,-36,0,26,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0037,tap,answer,false,77563,0,77563,77563,77451,77599,112,-36,0,27,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0038,mash,kobushi,false,78622,1059,79681,78622,78863,78657,-241,-35,0,27,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0039,tap,answer,false,81975,0,81975,81975,81686,82010,289,-35,0,28,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0040,tap,answer,false,82504,0,82504,82504,82392,82540,112,-36,0,29,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0041,tap,answer,false,83386,0,83386,83386,83098,83422,288,-36,0,29,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0042,tap,answer,false,85327,0,85327,85327,85216,85363,111,-36,0,30,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0043,mash,kobushi,false,86386,1059,87445,86386,86628,86422,-242,-36,0,30,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0044,tap,answer,false,89739,0,89739,89739,89451,89775,288,-36,0,31,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0045,tap,answer,false,90269,0,90269,90269,90157,90304,112,-35,0,31,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0046,mash,kobushi,false,94151,1059,95210,94151,94392,94187,-241,-36,0,33,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0047,tap,answer,false,97504,0,97504,97504,97216,97540,288,-36,0,34,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0048,tap,answer,false,98033,0,98033,98033,97922,98069,111,-36,0,34,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0049,tap,answer,false,99092,0,99092,99092,99334,99128,-242,-36,0,35,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0050,mash,kobushi,false,101916,1059,102975,101916,102157,101952,-241,-36,0,36,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0051,tap,answer,false,103857,0,103857,103857,103569,103893,288,-36,0,36,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0052,tap,answer,false,105445,0,105445,105445,105686,105481,-241,-36,0,37,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0053,tap,kobushi,false,105622,0,105622,105622,105686,105657,-64,-35,0,37,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0054,tap,answer,false,105798,0,105798,105798,105686,105834,112,-36,0,37,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0055,tap,answer,false,106857,0,106857,106857,107098,106893,-241,-36,0,37,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0056,mash,kobushi,false,109680,1059,110739,109680,109922,109716,-242,-36,0,38,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0057,tap,answer,false,113210,0,113210,113210,113451,113246,-241,-36,0,40,0,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0058,mash,kobushi,false,117622,1059,118681,117622,117686,117657,-64,-35,0,41,2,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0059,tap,answer,false,120975,0,120975,120975,121216,121010,-241,-35,0,42,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0060,tap,answer,false,122386,0,122386,122386,122628,122422,-242,-36,0,43,1,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
warehouse,hard,2,hard-l2-drop-0061,tap,answer,false,124327,0,124327,124327,124039,124363,288,-36,0,43,3,0.981,0.857,warehouse: beat support warning 85.7%; warehouse: chart/best subdivision offset warning -36ms,playable-spacing
