creature_id,display_name,body,trait,cost,attack,hp,speed,weird,ability_name
"018-049","黒板狐","狐","黒板","4","4","4","5","4","黒板化狐体"
"018-050","黒板亀","亀","黒板","4","4","4","5","4","黒板化亀体"
"018-051","黒板怒り","怒り","黒板","4","2","4","3","9","黒板化怒り体"
"018-052","黒板涙","涙","黒板","4","2","4","3","9","黒板化涙体"
"018-053","黒板笑い","笑い","黒板","4","2","4","3","9","黒板化笑い体"
"018-054","黒板眠り","眠り","黒板","4","2","4","3","9","黒板化眠り体"
"018-055","黒板夢","夢","黒板","4","2","4","3","9","黒板化夢体"
"018-056","黒板記憶","記憶","黒板","4","2","4","3","9","黒板化記憶体"
"018-057","黒板勇気","勇気","黒板","4","2","4","3","9","黒板化勇気体"
"018-058","黒板嘘","嘘","黒板","4","2","4","3","9","黒板化嘘体"
"018-059","黒板影","影","黒板","4","2","4","3","9","黒板化影体"
"018-060","黒板光","光","黒板","4","2","4","3","9","黒板化光体"
"018-061","黒板鬼","鬼","黒板","5","5","5","3","8","黒板化鬼体"
"018-062","黒板天狗","天狗","黒板","5","5","5","3","8","黒板化天狗体"
"018-063","黒板河童","河童","黒板","5","5","5","3","8","黒板化河童体"
"018-064","黒板幽霊","幽霊","黒板","5","5","5","3","8","黒板化幽霊体"
"018-065","黒板妖精","妖精","黒板","5","5","5","3","8","黒板化妖精体"
"018-066","黒板魔王","魔王","黒板","5","5","5","3","8","黒板化魔王体"
"018-067","黒板勇者","勇者","黒板","5","5","5","3","8","黒板化勇者体"
"018-068","黒板魔法","魔法","黒板","5","5","5","3","8","黒板化魔法体"
"018-069","黒板呪い","呪い","黒板","5","5","5","3","8","黒板化呪い体"
"018-070","黒板祈り","祈り","黒板","5","5","5","3","8","黒板化祈り体"
"018-071","黒板鍋","鍋","黒板","4","2","6","2","6","黒板化鍋体"
"018-072","黒板団子","団子","黒板","4","2","6","2","6","黒板化団子体"
"018-073","黒板饅頭","饅頭","黒板","4","2","6","2","6","黒板化饅頭体"
"018-074","黒板傘","傘","黒板","4","2","6","2","6","黒板化傘体"
"018-075","黒板提灯","提灯","黒板","4","2","6","2","6","黒板化提灯体"
"018-076","黒板鏡","鏡","黒板","4","2","6","2","6","黒板化鏡体"
"018-077","黒板時計","時計","黒板","4","2","6","2","6","黒板化時計体"
"018-078","黒板磁石","磁石","黒板","4","2","6","2","6","黒板化磁石体"
"018-079","黒板歯車","歯車","黒板","4","2","6","2","6","黒板化歯車体"
"018-080","黒板鍵","鍵","黒板","4","2","6","2","6","黒板化鍵体"
"018-081","黒板祭り","祭り","黒板","5","4","5","3","7","黒板化祭り体"
"018-082","黒板屋台","屋台","黒板","5","4","5","3","7","黒板化屋台体"
"018-083","黒板温泉","温泉","黒板","5","4","5","3","7","黒板化温泉体"
"018-084","黒板畳","畳","黒板","5","4","5","3","7","黒板化畳体"
"018-085","黒板路地","路地","黒板","5","4","5","3","7","黒板化路地体"
"018-086","黒板地下","地下","黒板","5","4","5","3","7","黒板化地下体"
"018-087","黒板電車","電車","黒板","5","4","5","3","7","黒板化電車体"
"018-088","黒板ロボ","ロボ","黒板","5","4","5","3","7","黒板化ロボ体"
"018-089","黒板宇宙","宇宙","黒板","5","4","5","3","7","黒板化宇宙体"
"018-090","黒板時空","時空","黒板","5","4","5","3","7","黒板化時空体"
"018-091","黒板早口","早口","黒板","5","4","4","4","9","黒板化早口体"
"018-092","黒板無口","無口","黒板","5","4","4","4","9","黒板化無口体"
"018-093","黒板巨大","巨大","黒板","5","4","4","4","9","黒板化巨大体"
"018-094","黒板極小","極小","黒板","5","4","4","4","9","黒板化極小体"
"018-095","黒板逆立ち","逆立ち","黒板","5","4","4","4","9","黒板化逆立ち体"
"018-096","黒板透明","透明","黒板","5","4","4","4","9","黒板化透明体"
"018-097","黒板分身","分身","黒板","5","4","4","4","9","黒板化分身体"
"018-098","黒板暴走","暴走","黒板","5","4","4","4","9","黒板化暴走体"
"018-099","黒板変身","変身","黒板","5","4","4","4","9","黒板化変身体"
"018-100","黒板最終","最終","黒板","5","4","4","4","9","黒板化最終体"
"019-001","消しゴム爺","爺","消しゴム","4","3","5","2","6","消しゴム化爺体"
"019-002","消しゴム婆","婆","消しゴム","4","3","5","2","6","消しゴム化婆体"
"019-003","消しゴム番長","番長","消しゴム","4","3","5","2","7","消しゴム校内抗争"
"019-004","消しゴム忍者","忍者","消しゴム","4","3","5","2","6","消しゴム化忍者体"
"019-005","消しゴム侍","侍","消しゴム","4","3","5","2","6","消しゴム化侍体"
"019-006","消しゴム博士","博士","消しゴム","4","3","5","2","6","消しゴム化博士体"
"019-007","消しゴム王様","王様","消しゴム","4","3","5","2","6","消しゴム化王様体"
"019-008","消しゴム姫","姫","消しゴム","4","3","5","2","6","消しゴム化姫体"
"019-009","消しゴム僧侶","僧侶","消しゴム","4","3","5","2","6","消しゴム化僧侶体"
"019-010","消しゴム商人","商人","消しゴム","4","3","5","2","6","消しゴム化商人体"
"019-011","消しゴム受験","受験","消しゴム","4","2","5","1","8","消しゴム化受験体"
"019-012","消しゴム宿題","宿題","消しゴム","4","2","5","1","8","消しゴム化宿題体"
"019-013","消しゴム赤点","赤点","消しゴム","4","2","5","1","8","消しゴム化赤点体"
"019-014","消しゴム合格","合格","消しゴム","4","2","5","1","8","消しゴム化合格体"
"019-015","消しゴム部活","部活","消しゴム","4","2","5","1","8","消しゴム化部活体"
"019-016","消しゴム文化祭","文化祭","消しゴム","4","2","5","1","8","消しゴム化文化祭体"
"019-017","消しゴム校長","校長","消しゴム","4","2","5","1","8","消しゴム化校長体"
"019-018","消しゴム黒板","黒板","消しゴム","4","2","5","1","8","消しゴム化黒板体"
"019-019","消しゴム消しゴム","消しゴム","消しゴム","4","2","5","1","7","消しゴム化消しゴム体"
"019-020","消しゴム給食","給食","消しゴム","4","2","5","2","7","消しゴム化給食体"
"019-021","消しゴムコブシ","コブシ","消しゴム","4","5","4","3","4","消しゴム化コブシ体"
"019-022","消しゴム牙","牙","消しゴム","4","5","4","3","4","消しゴム化牙体"
"019-023","消しゴム角","角","消しゴム","4","5","4","3","4","消しゴム化角体"
"019-024","消しゴム翼","翼","消しゴム","4","5","4","3","4","消しゴム化翼体"
"019-025","消しゴム尻尾","尻尾","消しゴム","4","5","4","3","4","消しゴム化尻尾体"
"019-026","消しゴム目玉","目玉","消しゴム","4","5","4","3","4","消しゴム化目玉体"
"019-027","消しゴム背骨","背骨","消しゴム","4","5","4","3","4","消しゴム化背骨体"
"019-028","消しゴム鎧","鎧","消しゴム","4","5","4","3","4","消しゴム化鎧体"
"019-029","消しゴム鉄球","鉄球","消しゴム","4","5","4","3","4","消しゴム化鉄球体"
"019-030","消しゴム大砲","大砲","消しゴム","4","5","4","3","4","消しゴム化大砲体"
"019-031","消しゴム火山","火山","消しゴム","5","4","4","4","6","消しゴム化火山体"
"019-032","消しゴム雷","雷","消しゴム","5","4","4","4","6","消しゴム化雷体"
"019-033","消しゴム嵐","嵐","消しゴム","5","4","4","4","6","消しゴム化嵐体"
"019-034","消しゴム雪","雪","消しゴム","5","4","4","4","6","消しゴム化雪体"
"019-035","消しゴム砂漠","砂漠","消しゴム","5","4","4","4","6","消しゴム化砂漠体"
"019-036","消しゴム森","森","消しゴム","5","4","4","4","6","消しゴム化森体"
"019-037","消しゴム海","海","消しゴム","5","4","4","4","6","消しゴム化海体"
"019-038","消しゴム月","月","消しゴム","5","4","4","4","6","消しゴム化月体"
"019-039","消しゴム太陽","太陽","消しゴム","5","4","4","4","6","消しゴム化太陽体"
"019-040","消しゴム星","星","消しゴム","5","4","4","4","6","消しゴム化星体"
"019-041","消しゴム猫","猫","消しゴム","4","4","4","5","4","消しゴム化猫体"
"019-042","消しゴム犬","犬","消しゴム","4","4","4","5","4","消しゴム化犬体"
"019-043","消しゴム蛙","蛙","消しゴム","4","4","4","5","4","消しゴム化蛙体"
"019-044","消しゴム鴉","鴉","消しゴム","4","4","4","5","4","消しゴム化鴉体"
"019-045","消しゴム鯨","鯨","消しゴム","4","4","4","5","4","消しゴム化鯨体"
"019-046","消しゴム蛇","蛇","消しゴム","4","4","4","5","4","消しゴム化蛇体"
"019-047","消しゴム蜘蛛","蜘蛛","消しゴム","4","4","4","5","4","消しゴム化蜘蛛体"
"019-048","消しゴム鮫","鮫","消しゴム","4","4","4","5","4","消しゴム化鮫体"
"019-049","消しゴム狐","狐","消しゴム","4","4","4","5","4","消しゴム化狐体"
"019-050","消しゴム亀","亀","消しゴム","4","4","4","5","4","消しゴム化亀体"
"019-051","消しゴム怒り","怒り","消しゴム","4","2","4","3","9","消しゴム化怒り体"
"019-052","消しゴム涙","涙","消しゴム","4","2","4","3","9","消しゴム化涙体"
"019-053","消しゴム笑い","笑い","消しゴム","4","2","4","3","9","消しゴム化笑い体"
"019-054","消しゴム眠り","眠り","消しゴム","4","2","4","3","9","消しゴム化眠り体"
"019-055","消しゴム夢","夢","消しゴム","4","2","4","3","9","消しゴム化夢体"
"019-056","消しゴム記憶","記憶","消しゴム","4","2","4","3","9","消しゴム化記憶体"
"019-057","消しゴム勇気","勇気","消しゴム","4","2","4","3","9","消しゴム化勇気体"
"019-058","消しゴム嘘","嘘","消しゴム","4","2","4","3","9","消しゴム化嘘体"
"019-059","消しゴム影","影","消しゴム","4","2","4","3","9","消しゴム化影体"
"019-060","消しゴム光","光","消しゴム","4","2","4","3","9","消しゴム化光体"
"019-061","消しゴム鬼","鬼","消しゴム","5","5","5","3","8","消しゴム化鬼体"
"019-062","消しゴム天狗","天狗","消しゴム","5","5","5","3","8","消しゴム化天狗体"
"019-063","消しゴム河童","河童","消しゴム","5","5","5","3","8","消しゴム化河童体"
"019-064","消しゴム幽霊","幽霊","消しゴム","5","5","5","3","8","消しゴム化幽霊体"
"019-065","消しゴム妖精","妖精","消しゴム","5","5","5","3","8","消しゴム化妖精体"
"019-066","消しゴム魔王","魔王","消しゴム","5","5","5","3","8","消しゴム化魔王体"
"019-067","消しゴム勇者","勇者","消しゴム","5","5","5","3","8","消しゴム化勇者体"
"019-068","消しゴム魔法","魔法","消しゴム","5","5","5","3","8","消しゴム化魔法体"
"019-069","消しゴム呪い","呪い","消しゴム","5","5","5","3","8","消しゴム化呪い体"
"019-070","消しゴム祈り","祈り","消しゴム","5","5","5","3","8","消しゴム化祈り体"
"019-071","消しゴム鍋","鍋","消しゴム","4","2","6","2","6","消しゴム化鍋体"
"019-072","消しゴム団子","団子","消しゴム","4","2","6","2","6","消しゴム化団子体"
"019-073","消しゴム饅頭","饅頭","消しゴム","4","2","6","2","6","消しゴム化饅頭体"
"019-074","消しゴム傘","傘","消しゴム","4","2","6","2","6","消しゴム化傘体"
"019-075","消しゴム提灯","提灯","消しゴム","4","2","6","2","6","消しゴム化提灯体"
"019-076","消しゴム鏡","鏡","消しゴム","4","2","6","2","6","消しゴム化鏡体"
"019-077","消しゴム時計","時計","消しゴム","4","2","6","2","6","消しゴム化時計体"
"019-078","消しゴム磁石","磁石","消しゴム","4","2","6","2","6","消しゴム化磁石体"
"019-079","消しゴム歯車","歯車","消しゴム","4","2","6","2","6","消しゴム化歯車体"
"019-080","消しゴム鍵","鍵","消しゴム","4","2","6","2","6","消しゴム化鍵体"
"019-081","消しゴム祭り","祭り","消しゴム","5","4","5","3","7","消しゴム化祭り体"
"019-082","消しゴム屋台","屋台","消しゴム","5","4","5","3","7","消しゴム化屋台体"
"019-083","消しゴム温泉","温泉","消しゴム","5","4","5","3","7","消しゴム化温泉体"
"019-084","消しゴム畳","畳","消しゴム","5","4","5","3","7","消しゴム化畳体"
"019-085","消しゴム路地","路地","消しゴム","5","4","5","3","7","消しゴム化路地体"
"019-086","消しゴム地下","地下","消しゴム","5","4","5","3","7","消しゴム化地下体"
"019-087","消しゴム電車","電車","消しゴム","5","4","5","3","7","消しゴム化電車体"
"019-088","消しゴムロボ","ロボ","消しゴム","5","4","5","3","7","消しゴム化ロボ体"
"019-089","消しゴム宇宙","宇宙","消しゴム","5","4","5","3","7","消しゴム化宇宙体"
"019-090","消しゴム時空","時空","消しゴム","5","4","5","3","7","消しゴム化時空体"
"019-091","消しゴム早口","早口","消しゴム","5","4","4","4","9","消しゴム化早口体"
"019-092","消しゴム無口","無口","消しゴム","5","4","4","4","9","消しゴム化無口体"
"019-093","消しゴム巨大","巨大","消しゴム","5","4","4","4","9","消しゴム化巨大体"
"019-094","消しゴム極小","極小","消しゴム","5","4","4","4","9","消しゴム化極小体"
"019-095","消しゴム逆立ち","逆立ち","消しゴム","5","4","4","4","9","消しゴム化逆立ち体"
"019-096","消しゴム透明","透明","消しゴム","5","4","4","4","9","消しゴム化透明体"
"019-097","消しゴム分身","分身","消しゴム","5","4","4","4","9","消しゴム化分身体"
"019-098","消しゴム暴走","暴走","消しゴム","5","4","4","4","9","消しゴム化暴走体"
"019-099","消しゴム変身","変身","消しゴム","5","4","4","4","9","消しゴム化変身体"
"019-100","消しゴム最終","最終","消しゴム","5","4","4","4","9","消しゴム化最終体"
